adt,Edit ,Chandler,AZ,USA,Non-owner,31 Mar 2016,Pacific Time,12:00 PM,In-Store,6 Apr 2018,9 Apr 2018,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,12 Apr 2018,,,,Configured,,,
AEdennis,Edit,SoCal,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,22 Nov 2017,22 Nov 2017,28xx,2855,,30 Dec 2017,,,,,,,,,,,,31 Jan 2018,,,30 Dec 2017,Delivered,38 days,,
Aesir,Edit ,Laguna Beach,CA,USA,Non-owner,1 Apr 2016,Pacific Time,2:00 PM,Online,,,,,,,Deep Blue Metallic,19 inch Sport,Full Self-Driving,May 2018 - Jul 2018,Early 2019,Late 2018,Performance,Black,PUP,LR,,12 Apr 2018,,,, Not yet invited,,,
afroumis,Edit,Morgan Hill,CA,USA,Owner or previous owner,1 Apr 2016,Pacific Time,10:45 AM,Online,17 Dec 2017,17 Dec 2017,1931,1931,17 Dec 2017,28 Dec 2017,Red Multi-Coat,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,28 Dec 2017,Delivered,11 days,0 days,11 days
ag88,Edit ,Redwood City,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,9:00 PM,Online,14 Feb 2018,14 Feb 2018,69xx,6955,20 Mar 2018,6 Apr 2018,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,RWD,Black,PUP,LR,Merged non-owner account with parent owner account on 2/7/18,24 Mar 2018,,,6 Apr 2018,Delivered,51 days,34 days,17 days
agastya,Edit ,Fort Worth,TX,USA,Non-owner,31 Mar 2016,Central Time,9:37 PM,Online,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,13 Apr 2018,,,, Not yet invited,,,
AGB007,Edit ,Bradenton,FL,USA,Owner or previous owner,2 Apr 2016,Pacific Time,8:00 PM,Online,25 Jan 2018,27 Jan 2018,545x,5455,1 Feb 2018,28 Feb 2018,Deep Blue Metallic,18 inch Aero,None,Dec 2017 - Feb 2018,,,RWD,Black,PUP,LR,,27 Feb 2018,,,28 Feb 2018,Delivered,32 days,5 days,27 days
Agent Maxwell,Edit ,Walnut Creek,CA,USA,Non-owner,31 Mar 2016,Pacific Time,2:00 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Pearl White Multi-Coat,18 inch Aero,None,Mar 2018 - May 2018,,,RWD,Black,Standard,LR,,11 Apr 2018,,,,Configured,,,
Aggathon,Edit ,Vancouver,WA,USA,Non-owner,31 Mar 2016,Pacific Time,7:30 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,None,Apr 2018 - Jun 2018,,,RWD,,,LR,,11 Apr 2018,,,, Not yet invited,,,
agreenfi,Edit ,Charlotte,NC,USA,Non-owner,31 Mar 2016,Eastern Time,11:30 AM,In-Store,22 Mar 2018,22 Mar 2018,144xx,14455,4 Apr 2018,,Red Multi-Coat,18 inch Aero,None,,,,RWD,Black,PUP,LR,,14 Apr 2018,,,,Configured,,13 days,
ahagge,Edit ,Northridge,CA,USA,Non-owner,31 Mar 2016,Pacific Time,1:20 PM,In-Store,13 Mar 2018,13 Mar 2018,131xx,13155,3 Apr 2018,10 Apr 2018,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,4 Apr 2018,,,10 Apr 2018,Delivered,28 days,21 days,7 days
ahankes,Edit ,Skokie,IL,USA,Non-owner,31 Mar 2016,Pacific Time,6:00 PM,Online,,,,,,,,18 inch Aero,None,Apr 2018 - Jun 2018,Early 2019,Late 2018,,,,,,9 Mar 2018,,,, Not yet invited,,,
ahknok,Edit ,SLC,UT,USA,Non-owner,31 Mar 2016,Pacific Time,11:50 AM,In-Store,22 Mar 2018,,,,,,,,,,,,,,,,,22 Mar 2018,,,,.Deferring,,,
ahmadr,Edit ,SF Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,5:00 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,11 Apr 2018,,,,Configured,,,
ahmadr (2),Edit ,SF Bay Area,CA,USA,Non-owner,9 Feb 2017,Pacific Time,12:00 PM,Online,,,,,,,,,,,,,,,,,,11 Apr 2018,,,, Not yet invited,,,
ahorner,Edit ,Denver,CO,USA,Non-owner,31 Mar 2016,Eastern Time,10:00 AM,In-Store,22 Feb 2018,22 Feb 2018,91xx,9155,20 Mar 2018,27 Mar 2018,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,26 Mar 2018,,,27 Mar 2018,Delivered,33 days,26 days,7 days
Airbus_Guy (see col AC),Edit ,Canada,ON,Canada,Non-owner,1 Apr 2016,Eastern Time,10:00 AM,Online,27 Mar 2018,,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Late 2018,Mid 2018,,AWD,Black,PUP,LR,,12 Apr 2018,"Configuration date was removed because you've indicated that you want the AWD or SR or the Performance version. If you are waiting for the AWD or SR or the Performance, there is nothing you need to do now but remember to update the configuration date in the form when you configure the AWD or SR or the Performance version. However, if you have actually configured the RWD LR version, then deselect AWD or SR or Performance in the form.  Click 'Edit' next to your username to make changes. Thanks.",,,.Deferring,,,
AirGapped,Edit ,Poughkeepsie,NY,USA,Non-owner,31 Mar 2016,Pacific Time,7:20 AM,In-Store,22 Mar 2018,,,,,,Deep Blue Metallic,18 inch Aero,Full Self-Driving,Apr 2018 - Jun 2018,Late 2018,Mid 2018,AWD,White,PUP,LR,,23 Mar 2018,,,,.Deferring,,,
airj1012,Edit ,Charlotte,NC,USA,Non-owner,31 Mar 2016,Eastern Time,10:00 AM,In-Store,22 Feb 2018,25 Feb 2018,89XX,8955,10 Mar 2018,6 Apr 2018,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,2 Apr 2018,,,6 Apr 2018,Delivered,40 days,13 days,27 days
Airwalkmike,Edit,Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,,In-Store,,,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Jan 2018 - Mar 2018,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
ajainy,Edit ,Hopewell,NJ,USA,Non-owner,31 Mar 2016,Eastern Time,11:30 AM,In-Store,6 Apr 2018,7 Apr 2018,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,12 Apr 2018,,,,Configured,,,
ajamer,Edit ,Indiana,IN,USA,Non-owner,31 Mar 2016,Central Time,6:30 PM,Online,6 Apr 2018,6 Apr 2018,,,,,,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,RWD,Black,PUP,LR,,6 Apr 2018,,,,Configured,,,
ajayna,Edit ,Dublin,CA,USA,Non-owner,31 Mar 2016,Pacific Time,12:30 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Solid Black,18 inch Aero,,,,,RWD,Black,PUP,LR,,10 Apr 2018,,,,Configured,,,
ajitpk,Edit,Fulton,MD,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,Online,7 Jan 2018,,,,,,,,,,,,,,,,,31 Jan 2018,,,,.Deferring,,,
ajla,Edit ,Denver,CO,USA,Non-owner,31 Mar 2016,Central Time,12:30 PM,In-Store,6 Apr 2018,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,AWD,,,LR,Want AWD for CO driving conditions,11 Apr 2018,,,,.Deferring,,,
AJMac,Edit ,Dallas,TX,USA,Non-owner,31 Mar 2016,Pacific Time,7:36 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,13 Mar 2018,,,, Not yet invited,,,
ajmorcal,Edit ,Juneau,AK,USA,Owner or previous owner,1 Apr 2016,Pacific Time,,Online,4 Jan 2018,4 Jan 2018,38xx,3855,22 Jan 2018,7 Feb 2018,Solid Black,18 inch Aero,None,,,,RWD,Black,PUP,LR,Reason it is in Alaska so early - Initial address was in CA,7 Mar 2018,,,7 Feb 2018,Delivered,34 days,18 days,16 days
Ajo,Edit ,Seattle,WA,USA,Non-owner,31 Mar 2016,Pacific Time,2:30 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,delivery 3-6 weeks,10 Apr 2018,,,,Configured,,,
AJPMech,Edit ,West Palm Beach ,FL,USA,Non-owner,15 May 2017,Pacific Time,11:00 AM,In-Store,,,,,,,Solid Black,19 inch Sport,Full Self-Driving,Aug 2018 - Oct 2018,,,,Black,,LR,,14 Mar 2018,,,, Not yet invited,,,
ak,Edit,Fremont,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,8:00 PM,Online,7 Jan 2018,7 Jan 2018,38xx,3855,24 Jan 2018,31 Jan 2018,Solid Black,18 inch Aero,Full Self-Driving,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,31 Jan 2018,Delivered,24 days,17 days,7 days
Akash Deshpande,Edit ,McLean,VA,USA,Non-owner,21 Nov 2017,Pacific Time,9:00 PM,Online,,,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Late 2018,Early 2019,Late 2018,RWD,Black,Standard,SR,,19 Mar 2018,,,, Not yet invited,,,
aknapp85-314,Edit ,Tampa,FL,USA,Non-owner,31 Mar 2016,Eastern Time,10:00 PM,Online,,,,,,,,,,May 2018 - Jul 2018,Early 2019,Late 2018,,,,,,11 Apr 2018,,,, Not yet invited,,,
akotin23,Edit,Memphis,TN,USA,Owner or previous owner,31 Mar 2016,Pacific Time,5:00 PM,Online,4 Jan 2018,4 Jan 2018,51xx,5155,1 Feb 2018,9 Feb 2018,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,,,,,,1 Feb 2018,,,9 Feb 2018,Delivered,36 days,28 days,8 days
akshayjohar,Edit ,Online,WA,USA,Non-owner,31 Mar 2016,Pacific Time,5:00 PM,Online,,,,,,,Midnight Silver Metallic,18 inch Aero,Full Self-Driving,May 2018 - Jul 2018,Early 2019,Late 2018,AWD,Cream,Standard,LR,Will wait for AWD,23 Mar 2018,,,, Not yet invited,,,
Al Cantara,Edit,Redondo Beach,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,7:40 PM,Online,8 Dec 2017,8 Dec 2017,,,,,Deep Blue Metallic,19 inch Sport,Enhanced Autopilot,,,,,,,,,31 Jan 2018,,,10 Jan 2018,Delivered,,,
alae,Edit ,Chicago,IL,USA,Non-owner,31 Mar 2016,Central Time,9:00 PM,Online,13 Apr 2018,13 Apr 2018,,,,,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,Apr 2018 - Jun 2018,,,,,,LR,,13 Apr 2018,,,,Configured,,,
AlamedaTeslaLover,Edit ,Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,9:00 PM,Online,,,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,,Black,PUP,LR,,13 Apr 2018,,,, Not yet invited,,,
Alan Stewart,Edit ,Atlanta,GA,USA,Non-owner,31 Mar 2016,Pacific Time,12:30 PM,In-Store,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,15 Mar 2018,,,, Not yet invited,,,
Alan617,Edit ,Chicago ,IL,USA,Owner or previous owner,3 Feb 2018,Pacific Time,6:45 PM,Online,23 Feb 2018,23 Feb 2018,98xx,9855,9 Mar 2018,26 Mar 2018,Deep Blue Metallic,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,14 Mar 2018,,,26 Mar 2018,Delivered,31 days,14 days,17 days
AlanSqB,Edit,Fort Collins,CO,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
Alban,Edit,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,,,,,,,,,,,,,,,PUP,,,31 Jan 2018,,,, Not yet invited,,,
Albatross,Edit ,"Ottawa, ",ON,Canada,Non-owner,31 Mar 2016,Eastern Time,1:00 PM,In-Store,27 Mar 2018,27 Mar 2018,,,,,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,15 Apr 2018,,,,Configured,,,
albe518,Edit,Miami,FL,USA,Owner or previous owner,31 Mar 2016,Pacific Time,8:00 AM,In-Store,4 Jan 2018,4 Jan 2018,31xx,3155,13 Jan 2018,25 Jan 2018,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,25 Jan 2018,Delivered,21 days,9 days,12 days
alChi,Edit ,Chicago,IL,USA,Non-owner,1 Apr 2016,Pacific Time,,Online,,,,,,,,,,,,,,,,,,24 Mar 2018,,,, Not yet invited,,,
aldenford,Edit ,Brooklyn,NY,USA,Non-owner,31 Mar 2016,Eastern Time,10:00 AM,In-Store,22 Mar 2018,23 Mar 2018,120XX,12055,28 Mar 2018,12 Apr 2018,Midnight Silver Metallic,19 inch Sport,Full Self-Driving,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,4 Apr 2018,,,12 Apr 2018,Delivered,20 days,5 days,15 days
alephone,Edit ,,MA,USA,Non-owner,31 Mar 2016,Eastern Time,12:00 PM,In-Store,6 Apr 2018,,,,,,,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,,6 Apr 2018,,,,.Deferring,,,
alexaboy,Edit ,Colorado Springs,CO,USA,Non-owner,20 Feb 2018,Pacific Time,,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Full Self-Driving,,,,AWD,Cream,Standard,LR,,27 Feb 2018,,,, Not yet invited,,,
AlexanderTX,Edit ,Houston,TX,USA,Non-owner,31 Mar 2016,Pacific Time,9:05 AM,In-Store,22 Feb 2018,,,,,,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,Mid 2018,AWD,Black,PUP,LR,All Wheel Drive,26 Feb 2018,,,,.Deferring,,,
alexdarby,Edit ,Charlotte,NC,USA,Non-owner,31 Mar 2016,Pacific Time,12:00 PM,In-Store,,,,,,,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,White,PUP,LR,,20 Mar 2018,,,, Not yet invited,,,
alexdav(a),Edit,Long Beach,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,11:00 AM,In-Store,22 Nov 2017,22 Nov 2017,14xx,1455,22 Dec 2017,29 Dec 2017,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,,,,,,31 Jan 2018,,,29 Dec 2017,Delivered,37 days,30 days,7 days
alexdav(b),Edit,Long Beach,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,7 Dec 2017,,,,,,,,,,,,Performance,,,,"Single Tesla owner, second invite (?), waiting for Performance version",31 Jan 2018,,,,.Deferring,,,
alexpwilliams,Edit,Irvine,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,9:00 PM,Online,22 Dec 2017,22 Dec 2017,28xx,2855,4 Jan 2018,13 Jan 2018,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,13 Jan 2018,Delivered,22 days,13 days,9 days
AlfredoA,Edit,Los Angeles,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,Online,8 Dec 2017,8 Dec 2017,,,,,Deep Blue Metallic,19 inch Sport,Full Self-Driving,,,,,,,,,31 Jan 2018,,,10 Jan 2018,Delivered,,,
ali110,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,9:00 PM,Online,22 Mar 2018,23 Mar 2018,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,May 2018 - Jul 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,23 Mar 2018,,,,Configured,,,
Alighieri,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,11:30 AM,In-Store,22 Feb 2018,,,,,,,,,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,AWD,22 Feb 2018,,,,.Deferring,,,
Alighieri (2),Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,11:30 AM,In-Store,22 Feb 2018,,,,,,,,,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,AWD,22 Feb 2018,,,,.Deferring,,,
allanak,Edit ,Las Vegas,NV,USA,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,22 Feb 2018,22 Feb 2018,109xx,10955,16 Mar 2018,26 Mar 2018,Silver Metallic,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,17 Mar 2018,,,26 Mar 2018,Delivered,32 days,22 days,10 days
allanak (2),Edit ,Las Vegas,NV,USA,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,22 Feb 2018,,,,,,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,AWD,White,PUP,LR,AWD,17 Mar 2018,,,,.Deferring,,,
AllDigital,Edit,Orange County,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,8:00 AM,In-Store,22 Nov 2017,22 Nov 2017,22xx,2255,28 Dec 2017,2 Jan 2018,Deep Blue Metallic,19 inch Sport,None,,,,,,,,,31 Jan 2018,,,2 Jan 2018,Delivered,41 days,36 days,5 days
alle0441,Edit ,Minneapolis,MN,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 AM,In-Store,22 Feb 2018,22 Feb 2018,7295,7295,7 Mar 2018,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,8 Mar 2018,,,27 Mar 2018,Delivered,,13 days,
Alliterationbrew (see col AC),Edit ,Santa Barbara,CA,USA,Non-owner,31 Mar 2016,Pacific Time,9:00 PM,Online,,,,,,,,,,Apr 2018 - Jun 2018,,,,,,,,29 Mar 2018,Reservation date was autocorrected from 31 Mar 2018 to 31 Mar 2016.  Click 'Edit' next to your username to make changes. Thanks.,,, Not yet invited,,,
allthrees,Edit ,Portland,OR,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,28 Feb 2018,6 Apr 2018,,,,,Solid Black,18 inch Aero,,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,9 Apr 2018,,,,Configured,,,
alltran,Edit ,Montreal,QC,Canada,Non-owner,31 Mar 2016,Eastern Time,4:30 PM,In-Store,27 Mar 2018,,,,,,,,,Apr 2018 - Jun 2018,Early 2019,Mid 2018,,,,,Waiting for Dual Motor,27 Mar 2018,,,,.Deferring,,,
allysonwen,Edit,Sammamish,WA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,Online,22 Dec 2017,22 Dec 2017,2995,2995,,15 Jan 2018,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,,,,,Black,PUP,LR,,31 Jan 2018,,,15 Jan 2018,Delivered,24 days,,
ALModel3,Edit,Birmingham,AL,USA,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,,,,,,,Solid Black,19 inch Sport,Full Self-Driving,Mar 2018 - May 2018,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
Alset,Edit ,North Wales,PA,USA,Owner or previous owner,1 Apr 2016,Pacific Time,10:45 AM,Online,26 Jan 2018,28 Jan 2018,64xx,6455,5 Feb 2018,14 Feb 2018,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Jan 2018 - Mar 2018,Apr 2018 - Jun 2018,Late 2018,RWD,Black,PUP,LR,,10 Feb 2018,,,14 Feb 2018,Delivered,17 days,8 days,9 days
alset3,Edit,Seaside,CA,USA,Non-owner,31 Mar 2016,Pacific Time,1:00 PM,In-Store,,,,,,,Pearl White Multi-Coat,18 inch Aero,Full Self-Driving,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,31 Jan 2018,,,, Not yet invited,,,
Altimas,Edit ,Calgary,AB,Canada,Non-owner,31 Mar 2016,Pacific Time,12:00 PM,In-Store,,,,,,,,,,,,,,,,,,14 Feb 2018,,,, Not yet invited,,,
alverprise,Edit ,Flemington,NJ,USA,Non-owner,31 Mar 2016,Eastern Time,12:31 PM,In-Store,6 Apr 2018,9 Apr 2018,,,,,Pearl White Multi-Coat,18 inch Aero,None,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,9 Apr 2018,,,,Configured,,,
alvit,Edit,Los Angeles,CA,USA,Non-owner,31 Mar 2016,Pacific Time,6:20 PM,In-Store,,,,,,,,18 inch Aero,,Mar 2018 - May 2018,,,,,,LR,,31 Jan 2018,,,, Not yet invited,,,
Alysha & Matt,Edit ,Ontario,ON,Canada,Non-owner,31 Mar 2016,Eastern Time,11:30 PM,Online,27 Mar 2018,30 Mar 2018,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mid 2018,,,,Black,PUP,LR,,13 Apr 2018,,,,Configured,,,
am5138,Edit ,,PA,USA,Non-owner,31 Mar 2016,Pacific Time,7:00 AM,In-Store,22 Feb 2018,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,AWD,,PUP,LR,Waiting for AWD,22 Feb 2018,,,,.Deferring,,,
amb3rgris,Edit ,Mountain View,CA,USA,Non-owner,31 Mar 2016,Pacific Time,3:00 PM,In-Store,,,,,,,,,,,,,,,,,,22 Mar 2018,,,, Not yet invited,,,
amdizack,Edit ,Milwaukee,WI,USA,Non-owner,5 Nov 2016,Pacific Time,3:59 PM,Online,,,,,,,Silver Metallic,18 inch Aero,Full Self-Driving,,,Nov 2018 - Jan 2019,AWD,White,PUP,LR,,19 Mar 2018,,,, Not yet invited,,,
AMDPower,Edit ,Columbus,OH,USA,Non-owner,1 Apr 2016,Pacific Time,11:00 AM,Online,,,,,,,,,,Jun 2018 - Aug 2018,Early 2019,Late 2018,,,,,,15 Mar 2018,,,, Not yet invited,,,
ameikle,Edit ,"Dacula, GA",GA,USA,Non-owner,31 Mar 2016,Eastern Time,11:00 AM,In-Store,6 Apr 2018,7 Apr 2018,165xx,16555,10 Apr 2018,,Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,10 Apr 2018,,,,Configured,,3 days,
amercier,Edit ,Los Angeles,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:01 AM,In-Store,22 Feb 2018,22 Feb 2018,75xx,7555,20 Mar 2018,30 Mar 2018,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,28 Mar 2018,,,30 Mar 2018,Delivered,36 days,26 days,10 days
amico,Edit ,Orange County,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:00 AM,Online,12 Mar 2018,16 Mar 2018,137xx,13755,9 Apr 2018,,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,9 Apr 2018,,,,Configured,,24 days,
AMIYY4YOU,Edit ,Boston,MA,USA,Non-owner,31 Mar 2016,Eastern Time,10:20 AM,In-Store,22 Feb 2018,25 Feb 2018,102xx,10255,2 Apr 2018,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,5 Apr 2018,,,,Configured,,36 days,
amoney805,Edit ,Paso Robles,CA,USA,Non-owner,31 Mar 2016,Pacific Time,11:30 AM,In-Store,22 Feb 2018,24 Mar 2018,176**,17655,6 Apr 2018,,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,6 Apr 2018,,,,Configured,,13 days,
Amped,Edit ,Canada,,Canada,Non-owner,14 May 2016,Pacific Time,11:00 AM,Online,,,,,,,,,,,,,,,,,,20 Mar 2018,,,, Not yet invited,,,
ampitupco,Edit ,Denver,CO,USA,Non-owner,31 Mar 2016,Mountain Time,6:00 PM,Online,13 Apr 2018,13 Apr 2018,,,,,,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,,,,,,13 Apr 2018,,,,Configured,,,
AMQ,Edit ,,KS,USA,Non-owner,31 Oct 2017,Pacific Time,,Online,,,,,,,,,Full Self-Driving,,Mid 2018,Late 2018,AWD,,,,,24 Mar 2018,,,, Not yet invited,,,
Amy,Edit ,Cincinnati,OH,USA,Non-owner,31 Mar 2016,Eastern Time,4:30 PM,In-Store,22 Mar 2018,22 Mar 2018,106xx,10655,13 Apr 2018,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,14 Apr 2018,,,,Configured,,22 days,
amyoung,Edit ,Raleigh,NC,USA,Non-owner,31 Mar 2016,Eastern Time,11:00 AM,In-Store,22 Mar 2018,23 Mar 2018,120XX,12055,30 Mar 2018,12 Apr 2018,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,6 Apr 2018,,,12 Apr 2018,Delivered,20 days,7 days,13 days
an.kof,Edit ,Seattle,WA,USA,Non-owner,19 Aug 2016,Pacific Time,9:00 PM,Online,,,,,,,,,,Jul 2018 - Sep 2018,Early 2019,Late 2018,AWD,,,SR,,28 Mar 2018,,,, Not yet invited,,,
anabors,Edit ,Fresno,CA,USA,Non-owner,31 Mar 2016,Pacific Time,7:10 PM,Online,,,,,,,,,,Apr 2018 - Jun 2018,Early 2019,Late 2018,RWD,,,LR,,26 Mar 2018,,,, Not yet invited,,,
anathema,Edit,Portland,OR,USA,Non-owner,31 Mar 2016,Pacific Time,11:00 PM,Online,,,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
Andex23,Edit,Costa Mesa,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,3:00 PM,In-Store,22 Nov 2017,22 Nov 2017,15xx,1555,8 Dec 2017,29 Dec 2017,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,,,,,,31 Jan 2018,,,29 Dec 2017,Delivered,37 days,16 days,21 days
Andi,Edit ,New York ,NY,USA,Non-owner,13 Oct 2017,Eastern Time,5:15 PM,Online,,,,,,,,,,,,,,,,,,11 Apr 2018,,,, Not yet invited,,,
Andrew,Edit,Santa Monica,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,7:30 PM,In-Store,8 Dec 2017,8 Dec 2017,15xx,1555,26 Dec 2017,3 Jan 2018,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,3 Jan 2018,Delivered,26 days,18 days,8 days
